IdVenta,codigo
303759,[482117]
303760,"[728317, 683632, 656211, 757419, 664013]"
303761,[664868]
303762,[157169]
303763,[672312]
303764,"[661084, 815241, 721399, 974337]"
303765,"[869735, 660261, 681817, 660250, 689662]"
303766,"[660711, 729566]"
303767,"[723567, 722195, 703175, 695766]"
303768,[495747]
303769,"[660261, 692309, 675086, 710309, 651460]"
303770,"[725076, 700579, 915132, 723798, 700698, 726431]"
303771,"[671939, 660261, 710309]"
303772,"[663312, 723307, 911693, 663312]"
303773,"[723798, 659590]"
303774,"[661912, 680410, 698207, 750489, 659504, 709155]"
303775,"[664012, 770065, 664012]"
303776,[8634]
303778,"[19337, 157594]"
303780,[688760]
303781,"[665541, 663984, 159386]"
303782,"[659590, 694840, 731852, 819060]"
303783,"[681027, 505331, 762837, 714014]"
303784,[212285]
303785,[177210]
303786,"[719204, 884403]"
303787,"[727945, 700698, 676411]"
303789,"[181797, 181793]"
303791,[694729]
303792,[75242]
303793,[692309]
303794,[183526]
303795,"[663633, 952069]"
303796,"[869354, 729566]"
303797,[700714]
303798,"[326418, 320010, 321338, 324834]"
303800,"[300855, 300855]"
303801,"[188477, 165096]"
303802,[205219]
303803,[799908]
303804,[177256]
303805,"[694728, 164038]"
303806,"[15833, 313585, 180973]"
303807,"[720661, 655290, 692309, 722162]"
303808,"[718743, 700511]"
303809,"[659590, 663656, 665208, 715155, 654724]"
303810,"[652662, 659590, 672602, 709178, 722195, 681770]"
303811,"[698669, 819060]"
303812,"[681770, 977314]"
303813,"[659590, 710309, 662018, 730799, 999854, 663657]"
303814,"[658244, 658244, 654285, 702057, 696527, 707044, 651460, 762456, 673161]"
303815,"[496018, 491126, 496067]"
303816,"[654724, 723798, 661084, 669069]"
303817,[661762]
303818,[818997]
303819,[653298]
303820,"[710311, 653424, 166293]"
303821,"[723944, 661084, 728851, 659075, 656211, 701285, 665193, 665541, 689957, 933416, 661668, 658318, 709802, 692309]"
303822,[350268]
303823,"[701399, 176296, 658394, 663682, 697408, 710309]"
303824,"[656188, 680004, 656188, 974337]"
303825,"[733336, 651460, 844258, 822494]"
303826,[662794]
303827,"[659114, 658546, 722435]"
303828,[333118]
303829,[204417]
303830,"[675574, 720989, 660751]"
303831,"[659590, 663657, 655891, 660261, 672661, 665435]"
303832,"[939579, 776773]"
303833,"[434373, 450403]"
303834,"[678086, 658161]"
303835,"[702969, 684324, 662018]"
303836,"[662837, 736066, 693698, 663656]"
303837,"[654660, 814475, 659590, 651460]"
303838,"[888685, 504857, 486316, 660878, 656211, 659590, 888685]"
303839,"[710324, 660858]"
303840,[661069]
303841,"[659590, 709176, 476267]"
303842,"[762456, 709775]"
303843,[708637]
303844,"[728315, 463737, 724989]"
303845,"[491126, 400118, 499087, 692309]"
303846,"[951269, 702058, 688678, 654586]"
303847,[36313]
303848,"[816728, 816728]"
303849,"[659714, 819854]"
303850,[173102]
303851,[152284]
303852,[731095]
303853,[654681]
303854,[193523]
303855,"[770370, 770370]"
303856,"[720060, 720060]"
303857,[701006]
303858,[887851]
303859,[714947]
303860,[151329]
303861,"[946590, 685419, 722435]"
303862,[187219]
303863,"[718743, 660261]"
303864,"[946590, 659593]"
303865,[0]
303866,"[650100, 209028, 687016, 718445]"
303867,[703676]
303868,"[170452, 663682]"
303869,[698080]
303870,"[658512, 701357, 342261, 656706]"
303871,"[653100, 818971, 356209]"
303872,[757419]
303873,"[700685, 731400, 701736]"
303874,[720640]
303875,[700511]
303876,"[656615, 19337, 767467]"
303877,"[819060, 662695, 658318, 819060]"
303878,"[754267, 662017]"
303879,[199235]
303881,[201351]
303882,"[683442, 723567, 655872, 700539, 689528, 659590]"
303883,"[830562, 651231]"
303884,[675053]
303885,"[758166, 198673]"
303886,"[660405, 681817]"
303887,[213662]
303888,"[75499, 75291]"
303889,"[678672, 698669, 656211, 660261]"
303890,"[723926, 989137]"
303891,"[660842, 654047, 662017]"
303892,"[819060, 698669, 698669]"
303893,[813642]
303894,"[721968, 706806, 157714, 681413, 706414, 706806, 656211, 651444, 673901, 692309, 726070]"
303895,"[661855, 869750]"
303896,"[823187, 823187, 823187, 823187, 799734]"
303897,[661658]
303898,[2]
303899,"[696956, 819060, 710309, 728316]"
303900,[694840]
303901,[999792]
303902,"[698110, 998625]"
303903,"[660261, 767467]"
303904,[963330]
303905,[974337]
303906,[818997]
303907,"[764118, 349779]"
303908,[130006]
303909,"[709237, 400118]"
303910,"[723798, 742368, 724761, 181795, 702421, 665193]"
303911,"[681770, 671939, 726070, 665299]"
303913,"[159706, 651460, 209103]"
303914,"[848226, 725297, 664012, 670938, 975060, 654802]"
303915,"[651465, 723743, 660261]"
303916,[721970]
303917,[156882]
303918,"[708395, 715572, 722160]"
303919,"[832279, 719556]"
303920,"[666248, 666248]"
303921,[731486]
303922,"[651460, 776773, 724972]"
303923,[704372]
303925,"[651460, 702056, 660261, 939579, 663885, 701864, 707043, 692309]"
303926,"[691267, 681957, 659590, 660878]"
303928,"[727945, 703767]"
303929,[732562]
303930,[873992]
303931,"[673058, 664012, 694029]"
303932,"[671937, 702056]"
303933,[654177]
303934,"[723798, 720631]"
303935,"[770719, 700717, 676411, 770719, 656568, 718743, 700717]"
303936,[887984]
303938,[195634]
303939,[650100]
303940,"[869735, 739151, 651465, 659593, 991265, 709153, 654724]"
303941,"[660751, 205219]"
303942,"[652710, 663526]"
303943,"[999725, 692309, 672661, 714947, 708637, 999725]"
303944,[679105]
303945,"[177210, 182033]"
303946,"[660261, 920603, 726070, 692309]"
303947,"[664574, 656211, 656211, 731861]"
303948,"[206481, 705756, 726070, 654127, 204984, 691709, 199581, 887992]"
303949,"[3465, 24301, 3052]"
303950,"[656706, 945733, 887976, 866152, 911693, 660250, 660261, 719694, 656750, 664797, 911693, 818971, 656615, 818971, 680421]"
303951,"[666487, 710311, 673156, 671656]"
303952,"[463737, 463737, 463737]"
303953,"[866103, 711068]"
303954,"[661084, 660261, 692309, 999847]"
303955,[473025]
303956,[2]
303957,"[933416, 694028]"
303958,"[688678, 687370, 989632, 687370, 693582, 715571, 656063, 867564, 706414]"
303959,[802223]
303960,"[676411, 682808, 758316]"
303961,"[656706, 762368, 673156, 681770, 901207]"
303962,"[659590, 755330]"
303963,[476291]
303964,"[729566, 999793, 491126, 723307, 491126, 652661, 851402]"
303965,"[685419, 710309, 654724, 669717, 659115, 915132, 817916, 676460, 655290, 661408, 656578, 722304, 819029, 654179, 813576]"
303966,"[713582, 933416, 731095]"
303967,[32057]
303968,"[658244, 658244]"
303969,"[654177, 171488, 754754, 658512, 665193, 659590, 677380, 935478]"
303970,[731094]
303971,"[650099, 688232, 805382, 729566]"
303972,[680157]
303973,"[651465, 727390, 655290, 692309, 660250]"
303974,[672499]
303975,[155869]
303976,"[757427, 729566]"
303977,"[672887, 680421]"
303978,[846287]
303979,"[709178, 650099, 688662, 692309]"
303980,[915132]
303981,[664012]
303982,"[715581, 673058, 779553]"
303983,[494005]
303984,"[161962, 494419, 898254, 656582]"
303985,"[684047, 757419, 952036]"
303986,[887984]
303987,"[999745, 701864, 697680, 705068, 951269, 489369, 727946]"
303988,"[953273, 696971]"
303989,[884403]
303990,"[351742, 711319]"
303991,"[655885, 705742, 729243, 729566]"
303992,"[720011, 656706, 973065, 713582, 723313, 816462, 659590]"
303993,[166538]
303994,"[759407, 85931]"
303995,"[696846, 958413, 655290]"
303996,[698093]
303997,[708395]
303998,[171103]
303999,"[727946, 654127, 933416, 933416, 719556, 869735, 671938, 819847, 704867, 655871, 658403, 693352, 689957, 655871, 840496]"
304000,"[727946, 664574, 447359]"
304001,"[655290, 729566, 729566]"
304003,[32167]
304004,[650100]
304005,"[698669, 180465, 959452, 660261]"
304006,[738377]
304007,"[659590, 710308, 728659]"
304008,[700673]
304009,"[656211, 658226, 689510, 730483]"
304010,[703676]
304011,[703676]
304012,"[702686, 673156, 935353, 662088, 678596, 728315, 656582, 712833, 669051, 884403, 689318, 911693, 5180, 677381, 706414, 729566, 723798]"
304013,"[664123, 702057, 723907, 819029, 891291, 664123, 664574]"
304014,[656845]
304015,"[656211, 726589, 698094, 658494]"
304016,"[471516, 761788, 661081, 939579, 665193, 651459]"
304017,[715581]
304018,[748582]
304019,[729013]
304020,[731095]
304021,"[650099, 654849, 696527, 719556, 696527]"
304022,[152049]
304023,"[656211, 999868, 715571, 656211, 702057]"
304024,"[722435, 658761, 681770, 696527, 733334]"
304025,[658512]
304026,[790527]
304027,"[711183, 713582, 713582]"
304028,"[731862, 659590, 798462, 672661, 701218, 869750, 702686]"
304029,"[679442, 710308]"
304030,"[694728, 192918]"
304031,"[820027, 688760]"
304032,[754267]
304033,[177256]
304034,[738377]
304035,[767491]
304036,[34391]
304037,"[710309, 728875, 656706]"
304038,[665845]
304039,[778019]
304040,"[672312, 694727, 700048, 173042]"
304041,"[682808, 718445]"
304042,"[959460, 814475]"
304043,"[35149, 727946, 38362, 9505, 816728, 38355, 169826]"
304045,"[952069, 776344, 656582]"
304046,"[727946, 478404, 656211, 702683, 729243, 742367]"
304047,[772178]
304048,"[710217, 732186, 659590, 714947, 687371, 844258, 805382]"
304049,[320986]
304050,[179197]
304051,[668905]
304052,[700689]
304053,[182401]
304054,[706452]
304055,[688046]
304056,[847483]
304057,[723358]
304058,[694840]
304059,"[653346, 704544, 706467, 928267, 791996]"
304060,"[694729, 300365, 212750]"
304061,"[877076, 779678, 672661, 912204, 877076, 659590]"
304062,"[656578, 684324, 729566, 658244, 180854, 710309, 656773, 708397, 729566]"
304063,[732186]
304064,[952069]
304065,[809558]
304066,[496778]
304067,"[723567, 776427, 887851, 660751]"
304068,[873992]
304069,"[951269, 701864]"
304070,[651459]
304071,[757419]
304072,[384040]
304073,[672312]
304074,[478487]
304075,[720640]
304076,"[702969, 673872, 701400, 675086, 710309, 659590]"
304077,"[184867, 947663]"
304078,[689660]
304079,[816728]
304080,"[660261, 869750, 770057, 869735, 716200, 654860]"
304081,"[760017, 211299]"
304082,[797183]
304083,[729800]
304084,"[680984, 797183]"
304085,[652097]
304086,"[664013, 720601]"
304087,[857227]
304088,[399774]
304089,"[709156, 688671]"
304090,[651460]
304091,[758623]
304092,[688712]
304093,"[678078, 459735, 665193, 651628, 700588, 400118, 681769]"
304094,"[658493, 832600]"
304095,[750521]
304096,"[933416, 713582]"
304097,[0]
304098,"[720661, 701218, 686167]"
304099,[969501]
304100,[711770]
304102,[495747]
304103,"[723798, 658244]"
304104,"[687216, 710308, 727233, 709153, 700694, 727946, 933416]"
304105,[702160]
304106,"[933416, 703925, 473025]"
304107,[884403]
304109,"[151329, 163521]"
304110,"[650472, 651319, 487165, 939579, 656211, 176296, 688765, 656211, 692468, 658512, 700694, 660261, 664574, 692309]"
304111,"[729566, 692481, 729566, 728896]"
304112,[971747]
304113,[718752]
304114,"[665929, 705080]"
304115,"[654832, 664012, 951269, 653302, 755348, 659397, 707587, 687830]"
304116,[721754]
304117,"[669572, 701208, 671149]"
304118,[661872]
304119,"[818971, 678342, 480954, 462515, 681770, 654179, 715572]"
304120,"[161961, 655885]"
304121,[658244]
304122,"[658395, 697784, 660751, 665193, 726070, 916585, 658669, 662018]"
304123,"[655290, 656582, 709801, 661531]"
304124,[663294]
304125,"[723500, 715550, 168855, 694840, 727390]"
304126,"[664013, 686580, 476275, 702351, 672312, 867184]"
304127,"[180854, 659590, 663656, 658244, 496687, 654177, 727946]"
304128,"[713582, 866103]"
304129,[399774]
304130,"[952036, 730844, 664013]"
304131,[650100]
304132,"[651927, 656706, 654536]"
304134,[654161]
304135,"[664156, 710309, 658546, 958413, 700570, 692309, 659590]"
304136,"[673156, 673161]"
304137,"[205219, 660261]"
304138,[758805]
304139,[835454]
304140,"[692309, 176298, 697876, 688678]"
304141,"[762368, 681769, 656211, 723944, 731852]"
304142,"[661749, 704866, 706462]"
304143,[659593]
304144,"[729566, 697784, 655872]"
304145,"[819029, 671081, 819029, 859892, 461681, 791673, 671081]"
304146,[491134]
304147,[650858]
304148,"[664013, 915132]"
304149,"[669362, 663294, 984088]"
304150,"[816728, 689528, 658512, 7909]"
304151,"[993006, 688711, 694840, 654536, 659592, 809558]"
304152,"[654177, 915132, 662123]"
304153,"[651473, 664013]"
304154,[663240]
304155,[754754]
304156,[471201]
304157,"[692309, 804732, 656706, 727946, 655967, 711319, 658512, 700539]"
304158,[659590]
304159,[814475]
304160,"[662085, 727065, 665141, 328260]"
304161,"[659590, 933416, 770065]"
304162,"[497859, 478404, 400103, 710309]"
304163,"[654804, 660261, 672602, 684047]"
304164,"[730889, 660261, 701860]"
304165,"[665193, 661081, 660434, 847863]"
304166,"[879874, 946137]"
304167,"[672670, 672391, 787291, 656211]"
304168,"[659590, 733103, 672661, 665193, 658621, 679055, 726589, 702683]"
304169,"[651461, 719556, 915900, 715572, 723798, 659590]"
304170,"[696527, 999847, 661084, 723297, 660751]"
304171,"[681770, 698092]"
304172,"[733334, 659593]"
304173,"[658244, 656211, 727065]"
304174,[952036]
304175,[656645]
304176,"[658493, 731094]"
304177,"[672974, 656720, 660261, 728315, 742368, 712273, 672643, 795104, 176296, 659593, 656211, 659151, 661081, 696527, 665193, 659714]"
304178,"[659591, 672312, 700811, 728164]"
304179,[698669]
304180,"[153335, 192428]"
304181,"[676411, 180853, 681770]"
304182,"[930339, 885178, 885178]"
304183,"[757419, 689660, 720060]"
304184,[694840]
304185,[705657]
304186,"[725948, 659590, 934893, 722435, 165337]"
304187,"[651076, 658403, 665542, 890418, 799668]"
304188,"[677279, 663984, 683632, 659591, 663941, 651461, 719556, 499996]"
304189,"[651459, 708395, 723567]"
304190,[705742]
304191,"[711164, 713032, 494005]"
304192,"[694726, 192918, 694726, 869354]"
304193,"[999725, 992909]"
304194,[843987]
304195,[981373]
304196,[722304]
304197,"[976597, 730483, 709802, 660261, 661081, 696527, 656211, 742368, 682617, 711457, 992859, 652852, 679442, 656211, 729556, 707665, 707665, 730483]"
304198,[700582]
304199,"[722304, 869735, 688765, 661081, 761788]"
304200,[654857]
304201,"[660261, 715572]"
304202,"[658493, 731094]"
304203,[836429]
304204,"[469460, 761788, 715578, 660751, 847863, 715571]"
304205,[732438]
304206,"[681825, 663728]"
304207,"[651460, 656211, 720011, 656211]"
304208,[695064]
304209,"[186501, 206620, 186501]"
304210,"[173102, 660751, 715571]"
304211,[780643]
304212,[166345]
304213,[242289]
304214,"[189103, 178775, 178775, 178777]"
304215,"[724972, 658511, 710309]"
304216,"[654536, 840488]"
304217,[711183]
304218,"[122664, 673901]"
304219,[673901]
304220,"[733336, 851451, 709237]"
304221,[155233]
304222,"[723798, 748590, 184555]"
304223,[932772]
304224,"[169826, 652853, 692309]"
304225,"[665193, 689957, 658533]"
304226,"[832840, 688054, 978528, 767491, 664012, 707348]"
304227,[692145]
304228,"[660010, 671081, 671081]"
304229,[675574]
304230,"[32167, 661251]"
304231,"[687216, 188794, 723798, 669051, 869735]"
304232,"[151795, 4110]"
304233,"[659590, 724292, 656211, 672661, 659177, 702686, 830471, 661408, 701399, 692309, 692106, 653306, 688746, 653275, 992834, 703598, 731861, 653746]"
304234,"[660261, 656211]"
304235,"[852079, 710691]"
304236,[689660]
304237,[698669]
304238,[654161]
304239,[677380]
304240,[754754]
304241,[844258]
304242,"[697680, 723307, 727946]"
304243,[504024]
304244,[504879]
304245,"[723567, 669717]"
304247,"[939579, 659590, 910885, 655871, 701218]"
304248,"[658494, 656063]"
304249,"[689528, 2, 701860, 656211, 776773, 808386, 819060]"
304250,"[671938, 913368, 832758, 659065, 659590, 733073, 651460, 710311, 677279, 692309]"
304251,[2]
304252,[340877]
304253,[173101]
304254,"[698093, 770065, 722435]"
304255,[174189]
304256,"[665193, 731400, 696527, 656531, 656211, 818997, 664574, 652662, 661762, 686013, 939579, 692309]"
304257,"[969501, 969501]"
304258,"[656481, 656211, 660261, 673156, 703920, 819847, 689660, 703920]"
304259,"[707044, 653734, 702686, 999853]"
304260,"[688231, 656211, 692309, 974337, 999868, 662018, 656581]"
304261,"[727946, 660751, 701717, 654724]"
304262,[186393]
304263,"[488098, 698206, 471201, 659117, 719044, 692309, 659590, 701860, 471201]"
304264,[204106]
304265,"[933416, 715571, 673156, 715571]"
304266,[694017]
304267,"[722183, 672499, 709155]"
304268,"[239216, 700691]"
304271,[661084]
304272,"[671937, 694117, 677279]"
304273,[656572]
304274,"[797951, 757427, 729566]"
304275,[692468]
304276,[727707]
304277,"[818997, 654054, 651465, 660261, 706806, 651460, 702566, 692309, 728164, 706464, 762368, 692309, 656706, 693705, 659591]"
304278,[661081]
304279,"[732186, 658244]"
304280,[662018]
304281,"[664013, 887984]"
304282,[505348]
304283,[783241]
304284,[658403]
304285,"[184717, 750521]"
304286,"[650099, 731095]"
304287,"[933416, 933416]"
304288,"[819060, 660261, 820027]"
304290,[731094]
304291,"[202209, 431]"
304292,"[659941, 318824, 256553]"
304293,[677291]
304295,"[869735, 441428]"
304296,[958413]
304297,[722406]
304298,"[816462, 869735, 791327]"
304299,[664013]
304300,"[208473, 671995, 716793, 707348, 714048]"
304301,"[715581, 702056, 680004, 660751, 710308]"
304302,"[7074, 32057, 193901, 28586]"
304303,"[714406, 729566, 729566]"
304304,"[660751, 662018]"
304305,[725644]
304306,"[36313, 38355, 658244, 3626]"
304307,"[166908, 946582, 151329, 706414, 770073, 654766, 656073, 700672, 656750]"
304308,[660250]
304309,"[186620, 192917]"
304310,"[664012, 714048]"
304311,[701285]
304312,"[840488, 664347]"
304313,"[664012, 729566, 729566, 664012]"
304314,[660250]
304315,[204417]
304316,"[729566, 437129]"
304317,[681957]
304318,"[677381, 659590, 723798]"
304320,"[660261, 675086, 688765, 157680, 651321]"
304321,[707043]
304322,[701866]
304323,[701400]
304324,"[726360, 495739]"
304325,"[161962, 504700]"
304326,[172761]
304327,"[246405, 233742]"
304328,"[0, 154234]"
304329,"[656582, 664011, 910885, 460428, 651012, 910885, 727065, 677380]"
304330,[999790]
304331,[700645]
304332,[697514]
304333,"[779553, 674593, 663526]"
304334,[689838]
304335,"[685419, 819060, 656211, 656211]"
304336,[650887]
304337,[660261]
304338,"[730350, 729566, 723845]"
304339,[658491]
304340,[724771]
304341,[658494]
304342,"[177256, 177068, 156269]"
304343,[254847]
304344,"[694840, 700698, 862888]"
304345,"[659590, 672661, 706467, 654179, 933416, 659590, 710309, 660261, 891291]"
304346,[339408]
304347,"[697299, 664013]"
304348,[0]
304349,"[698669, 698669]"
304350,"[659913, 655282, 729631]"
304351,[716425]
304352,"[659590, 650887, 705617, 654777]"
304353,[656750]
304354,[730889]
304355,[209028]
304356,"[656073, 166293, 660261, 706414, 207004]"
304357,"[665141, 205084, 654179, 166345, 166345, 166345]"
304358,"[692743, 355943]"
304359,[5180]
304360,[658491]
304362,"[665542, 695621]"
304363,"[441444, 300646]"
304364,"[753657, 702058, 935270, 672096, 999868]"
304365,"[491126, 491126]"
304366,[201117]
304367,[179989]
304368,[657353]
304369,"[730483, 731206, 663312]"
304370,"[658394, 877076, 665105]"
304371,"[731813, 670166]"
304372,"[154541, 184867]"
304373,"[130369, 0]"
304374,[659177]
304375,"[726070, 658394, 710311, 727629, 678340, 733334, 672661]"
304376,"[656211, 706452, 985911, 654536, 660261, 659590, 656211, 726070, 672661]"
304377,"[693698, 681770, 692468, 660261, 659590, 659590, 672661, 724502, 729243, 664013]"
304378,"[723315, 654536, 733342, 818971, 701007, 866905, 758305, 818971, 723307]"
304379,[779553]
304380,[910885]
304381,[696932]
304382,"[687371, 710217]"
304383,"[672670, 851402, 672391]"
304384,[695064]
304385,[787291]
304386,"[718743, 719679, 696954, 818997]"
304387,"[706464, 707587, 671656, 729029, 2, 659590, 660261]"
304388,"[2, 702969, 714987]"
304389,"[2, 688076]"
304390,"[2, 688765, 701864, 692309]"
304391,"[483271, 877076, 877076, 653578, 916767]"
304392,"[656845, 658343]"
304393,"[662085, 654661, 723798]"
304394,[496067]
304395,[720631]
304396,"[733469, 660261, 696527, 692585, 729566]"
304397,[794834]
304398,"[730100, 176298, 936781, 989137, 651465, 696527, 660261]"
304399,"[665193, 686013]"
304400,"[650100, 681769, 664574, 727946]"
304401,"[702116, 672661, 655885]"
304402,"[729937, 1526, 1531, 1515, 1542]"
304403,[663294]
304404,[650822]
304405,"[202641, 659397, 681770, 710217, 692309, 767491, 681769, 706462]"
304406,[688765]
304407,"[494823, 486969, 492116, 494823, 470112, 672887, 400118]"
304408,"[742369, 705068, 702686, 715581, 692309, 704633, 992859]"
304409,[85931]
304410,"[662018, 722304, 761788]"
304411,[674564]
304412,"[660433, 651459, 702686, 664574, 653747]"
304413,"[846287, 219923]"
304414,"[952036, 762456]"
304415,[998625]
304416,[750521]
304417,"[880229, 676510]"
304418,[720961]
304419,"[659590, 739524, 653275, 672661, 662018]"
304420,[758305]
304421,"[809459, 664111, 692309, 692468, 667865, 661531, 658244]"
304422,[748491]
304423,[702951]
304424,[491126]
304425,[767467]
304426,"[770370, 770370]"
304427,[710308]
304428,"[651076, 661084]"
304429,[491126]
304430,"[729566, 702350]"
304431,"[651461, 692585, 677279, 682803, 659591]"
304432,"[759407, 759407]"
304433,"[451526, 770065, 705276]"
304434,[658624]
304435,[958413]
304436,[203043]
304437,[818997]
304438,"[156269, 351742]"
304439,"[498113, 490680, 723798, 681770, 952036, 659065, 656211, 672817, 679442, 652214, 688704, 959452, 658511]"
304440,"[676510, 660010, 780627, 660261, 819060]"
304441,"[659941, 705742, 659591]"
304442,"[723798, 729566]"
304443,"[651076, 935353]"
304444,[656645]
304445,"[722435, 691268, 692309, 678656, 862888, 660261, 213385, 676097]"
304447,"[708637, 776773]"
304448,"[727945, 701217, 727945, 664574]"
304449,"[161962, 819060]"
304450,"[671939, 171139]"
304451,"[192917, 186620]"
304453,[680400]
304454,[681957]
304455,[701285]
304456,[650472]
304457,[176296]
304458,"[832840, 707044, 660261, 656211]"
304459,"[692309, 653113, 707348]"
304460,[718743]
304461,[351742]
304462,"[653298, 709156]"
304464,[709249]
304467,"[827600, 755348, 704544, 840488]"
304468,[952770]
304469,"[656211, 661146, 476267, 933416]"
304470,[191398]
304471,[787291]
304472,[723315]
304473,"[718742, 706054, 723798]"
304474,[204417]
304475,[663294]
304476,[672817]
304477,"[729566, 729566]"
304478,"[486985, 496067, 720011]"
304479,"[758305, 958413]"
304480,"[660261, 752717, 779678, 689679, 692309, 703094, 469452, 180853, 727390, 722304, 673901, 706464, 696527, 974337]"
304481,[653275]
304482,[680004]
304483,[731095]
304484,[704557]
304485,[672661]
304486,[799668]
304487,"[710348, 700579]"
304488,"[819060, 696589]"
304489,"[748582, 653899, 726161]"
304490,"[955534, 705742]"
304494,[169884]
304495,[171089]
304496,"[652077, 665364]"
304497,[184837]
304498,[724653]
304499,"[694840, 681770]"
304500,[698669]
304501,"[650100, 706467, 660741, 723907]"
304502,"[706467, 655290]"
304503,[651460]
304504,[688765]
304505,[363184]
304506,[663267]
304507,[673080]
304508,"[697299, 658244, 660152, 673156]"
304509,"[659513, 723844, 663294, 688717, 659513, 723844]"
304510,"[675574, 665193, 662018]"
304511,[654802]
304512,"[686579, 678946]"
304513,"[819854, 660261, 653302]"
304514,"[441444, 150322, 186238, 689528, 665541]"
304515,"[199219, 182759, 710309, 714048]"
304517,"[890418, 661749, 660261, 654179, 654724, 672499, 728657, 707602]"
304518,[213367]
304520,"[16480, 150322, 190452]"
304521,"[656211, 716849]"
304522,"[704482, 692468]"
304523,[190452]
304524,"[653279, 656211, 658493, 181796, 656211, 673156, 484188, 681770]"
304525,[654177]
304526,[192917]
304527,"[36252, 38362, 38362]"
304528,"[723798, 728154, 659590]"
304529,[0]
304530,"[933564, 483289]"
304531,[187208]
304534,[678672]
304535,[658546]
304536,"[716736, 716736]"
304537,[664574]
304538,"[660261, 720460, 798462, 692468, 703920, 703920]"
304539,"[660183, 660209]"
304540,[770370]
304541,"[180465, 664012, 694729, 652732]"
304542,"[188619, 138250]"
304543,[711047]
304544,"[687371, 727233]"
304545,"[659590, 75267, 671939]"
304546,"[705067, 700295, 659913]"
304547,"[698094, 961763, 844258, 716770, 672661, 711033]"
304548,[277731]
304549,"[701860, 706317, 727372]"
304550,"[165853, 840702, 693698, 665543]"
304551,"[663984, 677279, 659591, 651461]"
304552,[677279]
304553,"[707348, 664013, 844258, 754846]"
304554,[660261]
304555,"[650007, 650007, 650007, 650007]"
304556,"[694840, 676411]"
304557,[174172]
304558,[172457]
304559,[719306]
304560,[692585]
304561,"[660261, 654536, 159706, 169815, 164237]"
304562,[661531]
304563,[655290]
304564,[727233]
304565,"[869735, 709178, 710309, 654832]"
304566,[939579]
304567,"[694596, 885459]"
304568,"[241347, 241347]"
304570,"[700679, 671937, 869735, 651231, 798462, 681401, 710309]"
304571,"[700694, 199219]"
304572,[718743]
304573,[0]
304574,[700579]
304575,"[659590, 676411]"
304576,"[723500, 832840, 495747]"
304577,[503425]
304578,"[746081, 665543, 746081]"
304579,"[758623, 713582, 720011, 656706]"
304580,[204302]
304581,"[694014, 869735, 660261, 780643, 656211]"
304582,"[711067, 122914, 677465]"
304583,[672804]
304584,"[750711, 155233]"
304585,"[157169, 688765, 701860]"
304586,"[754960, 654141]"
304587,[1541]
304588,[971747]
304589,"[709156, 704866, 742368, 672661, 662207, 749127, 658395, 664574, 693352]"
304590,"[689957, 866152, 692309, 656582]"
304591,[1438]
304592,"[660434, 663302, 711146, 702686]"
304593,"[731095, 661873]"
304594,"[361477, 165337]"
304595,"[866152, 727946, 713582]"
304596,"[673161, 991265, 723798]"
304597,[181793]
304598,"[654402, 673156, 703483, 703828, 723944]"
304599,"[729566, 851402, 723500]"
304600,"[715551, 798462, 180853, 804328]"
304601,[650100]
304602,"[654568, 840488, 660261]"
304603,"[188515, 729880]"
304604,[204647]
304605,"[969501, 819854, 767467, 873141]"
304606,"[659593, 678672, 700538, 704482, 671939, 664574, 722304, 661762, 726589]"
304607,"[672661, 681770]"
304608,[123430]
304609,"[216119, 679442]"
304610,"[653790, 660261, 659590, 655290, 700570, 651460, 704308, 801480, 652710, 814475, 802223, 965590, 727946, 890418, 719053]"
304611,"[708395, 673901, 659590, 710311]"
304612,"[659590, 710309, 651465, 678334, 702969, 691267, 656527, 700579, 662119]"
304613,[158243]
304614,"[688678, 659591]"
304615,"[704482, 728875]"
304616,[198673]
304617,"[660871, 684324]"
304618,"[34434, 659590, 691220, 651443]"
304619,"[677279, 682803, 659591, 651461]"
304620,[660261]
304621,"[650099, 672391]"
304622,"[958413, 701860, 655290]"
304623,[656581]
304624,[701860]
304625,[654177]
304626,"[869750, 869735]"
304627,"[958637, 706806, 710217, 679098, 659590, 733336, 710311, 686580]"
304628,"[654724, 661084]"
304629,"[938548, 729840]"
304630,"[680004, 683612]"
304631,"[496018, 491126, 651460, 495747]"
304632,[664574]
304633,"[779553, 488114, 490748, 473025]"
304634,"[933416, 656211, 700550, 400129]"
304635,[679442]
304636,[720631]
304637,"[700588, 653302]"
304638,"[710311, 653298, 661267, 710309, 729566, 659590, 780643, 660261]"
304639,[662379]
304640,"[727946, 869354, 672661, 650828, 702686, 654542, 710308]"
304641,"[677602, 677602]"
304642,"[658395, 659590, 672877]"
304643,[704171]
304644,[711210]
304645,"[491134, 400118, 660261]"
304646,[723298]
304648,[724771]
304649,"[846287, 669473]"
304650,"[654660, 710309, 660751]"
304651,"[654536, 664013, 650100, 702057, 704544, 655290]"
304652,"[750521, 750521, 471243]"
304653,[659590]
304655,"[758623, 653279, 722406]"
304656,"[714014, 662018, 671938, 714014, 819060, 659590, 714014, 819060]"
304657,[660261]
304658,"[692482, 724267, 791327, 723798]"
304659,"[656645, 659590, 656750, 681769, 499996, 840488, 681769, 706452, 779678, 689510, 499996]"
304660,[707074]
